Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145878,-,-,-,39.77,-121.62,-8,467,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Clearsky GHI,Clearsky DHI,Clearsky DNI
2018,1,25,4,30,0,0,0,0,0,0
2018,1,25,5,30,0,0,0,0,0,0
2018,1,25,6,30,0,0,0,0,0,0
2018,1,25,7,30,5,5,3,14,13,63
2018,1,25,8,30,36,36,0,150,59,485
2018,1,25,9,30,42,42,0,307,81,680
2018,1,25,10,30,72,72,0,433,93,771
2018,1,25,11,30,254,210,88,511,99,817
2018,1,25,12,30,269,221,92,530,99,828
2018,1,25,13,30,114,112,5,490,93,815
2018,1,25,14,30,87,84,7,396,81,776
2018,1,25,15,30,62,57,19,256,65,674
2018,1,25,16,30,38,35,23,96,41,424
2018,1,25,17,30,0,0,0,0,0,0
2018,1,25,18,30,0,0,0,0,0,0
2018,1,25,19,30,0,0,0,0,0,0
2018,1,25,20,30,0,0,0,0,0,0
2018,1,25,21,30,0,0,0,0,0,0
2018,1,25,22,30,0,0,0,0,0,0
2018,1,25,23,30,0,0,0,0,0,0
2018,1,26,0,30,0,0,0,0,0,0
2018,1,26,1,30,0,0,0,0,0,0
2018,1,26,2,30,0,0,0,0,0,0
2018,1,26,3,30,0,0,0,0,0,0
2018,1,26,4,30,0,0,0,0,0,0
2018,1,26,5,30,0,0,0,0,0,0
2018,1,26,6,30,0,0,0,0,0,0
2018,1,26,7,30,7,7,12,16,14,101
2018,1,26,8,30,57,57,0,157,52,548
2018,1,26,9,30,138,129,28,317,71,734
2018,1,26,10,30,321,178,321,443,80,817
2018,1,26,11,30,366,220,288,521,84,859
2018,1,26,12,30,408,203,391,541,83,873
2018,1,26,13,30,366,201,337,501,80,858
2018,1,26,14,30,269,171,238,405,72,812
2018,1,26,15,30,115,101,47,264,60,709
2018,1,26,16,30,50,47,24,102,38,484
2018,1,26,17,30,0,0,0,0,0,0
2018,1,26,18,30,0,0,0,0,0,0
2018,1,26,19,30,0,0,0,0,0,0
2018,1,26,20,30,0,0,0,0,0,0
2018,1,26,21,30,0,0,0,0,0,0
2018,1,26,22,30,0,0,0,0,0,0
2018,1,26,23,30,0,0,0,0,0,0
2018,1,27,0,30,0,0,0,0,0,0
2018,1,27,1,30,0,0,0,0,0,0
2018,1,27,2,30,0,0,0,0,0,0
2018,1,27,3,30,0,0,0,0,0,0
2018,1,27,4,30,0,0,0,0,0,0
2018,1,27,5,30,0,0,0,0,0,0
2018,1,27,6,30,0,0,0,0,0,0
2018,1,27,7,30,7,7,3,18,14,152
2018,1,27,8,30,77,71,30,163,43,619
2018,1,27,9,30,162,136,76,320,60,768
2018,1,27,10,30,214,183,70,446,74,832
2018,1,27,11,30,394,205,370,524,77,872
2018,1,27,12,30,410,213,372,539,83,863
2018,1,27,13,30,422,156,537,496,86,828
2018,1,27,14,30,338,128,507,402,76,786
2018,1,27,15,30,217,91,432,262,63,682
2018,1,27,16,30,77,48,214,102,40,457
2018,1,27,17,30,0,0,0,0,0,0
2018,1,27,18,30,0,0,0,0,0,0
2018,1,27,19,30,0,0,0,0,0,0
2018,1,27,20,30,0,0,0,0,0,0
2018,1,27,21,30,0,0,0,0,0,0
2018,1,27,22,30,0,0,0,0,0,0
2018,1,27,23,30,0,0,0,0,0,0
2018,1,28,0,30,0,0,0,0,0,0
2018,1,28,1,30,0,0,0,0,0,0
2018,1,28,2,30,0,0,0,0,0,0
2018,1,28,3,30,0,0,0,0,0,0
2018,1,28,4,30,0,0,0,0,0,0
2018,1,28,5,30,0,0,0,0,0,0
2018,1,28,6,30,0,0,0,0,0,0
2018,1,28,7,30,19,15,159,19,15,159
2018,1,28,8,30,172,45,646,172,45,646
2018,1,28,9,30,338,58,819,338,58,819
2018,1,28,10,30,470,65,899,470,65,899
2018,1,28,11,30,550,69,932,550,69,932
2018,1,28,12,30,568,73,931,568,73,931
2018,1,28,13,30,513,79,870,524,75,900
2018,1,28,14,30,377,98,668,424,70,846
2018,1,28,15,30,266,56,711,279,60,739
2018,1,28,16,30,103,38,464,111,42,494
2018,1,28,17,30,0,0,0,0,0,0
2018,1,28,18,30,0,0,0,0,0,0
2018,1,28,19,30,0,0,0,0,0,0
2018,1,28,20,30,0,0,0,0,0,0
2018,1,28,21,30,0,0,0,0,0,0
2018,1,28,22,30,0,0,0,0,0,0
2018,1,28,23,30,0,0,0,0,0,0
2018,1,29,0,30,0,0,0,0,0,0
2018,1,29,1,30,0,0,0,0,0,0
2018,1,29,2,30,0,0,0,0,0,0
2018,1,29,3,30,0,0,0,0,0,0
2018,1,29,4,30,0,0,0,0,0,0
2018,1,29,5,30,0,0,0,0,0,0
2018,1,29,6,30,0,0,0,0,0,0
2018,1,29,7,30,6,6,0,20,15,164
2018,1,29,8,30,47,47,0,175,46,644
2018,1,29,9,30,87,87,0,340,60,810
2018,1,29,10,30,206,185,47,471,68,886
2018,1,29,11,30,226,208,34,552,73,922
2018,1,29,12,30,312,245,125,572,74,929
2018,1,29,13,30,250,216,67,530,73,909
2018,1,29,14,30,311,158,362,430,66,861
2018,1,29,15,30,166,86,268,285,57,761
2018,1,29,16,30,47,45,11,117,39,544
2018,1,29,17,30,0,0,0,0,0,0
2018,1,29,18,30,0,0,0,0,0,0
2018,1,29,19,30,0,0,0,0,0,0
2018,1,29,20,30,0,0,0,0,0,0
2018,1,29,21,30,0,0,0,0,0,0
2018,1,29,22,30,0,0,0,0,0,0
2018,1,29,23,30,0,0,0,0,0,0
2018,1,30,0,30,0,0,0,0,0,0
2018,1,30,1,30,0,0,0,0,0,0
2018,1,30,2,30,0,0,0,0,0,0
2018,1,30,3,30,0,0,0,0,0,0
2018,1,30,4,30,0,0,0,0,0,0
2018,1,30,5,30,0,0,0,0,0,0
2018,1,30,6,30,0,0,0,0,0,0
2018,1,30,7,30,13,11,52,24,17,209
2018,1,30,8,30,104,67,184,176,44,653
2018,1,30,9,30,249,126,352,339,59,804
2018,1,30,10,30,374,156,475,467,67,872
2018,1,30,11,30,357,213,276,545,73,902
2018,1,30,12,30,519,115,747,564,76,904
2018,1,30,13,30,476,110,721,523,73,887
2018,1,30,14,30,393,85,723,428,66,850
2018,1,30,15,30,275,60,709,285,54,760
2018,1,30,16,30,96,44,350,118,36,554
2018,1,30,17,30,2,3,25,2,3,25
2018,1,30,18,30,0,0,0,0,0,0
2018,1,30,19,30,0,0,0,0,0,0
2018,1,30,20,30,0,0,0,0,0,0
2018,1,30,21,30,0,0,0,0,0,0
2018,1,30,22,30,0,0,0,0,0,0
2018,1,30,23,30,0,0,0,0,0,0
2018,1,31,0,30,0,0,0,0,0,0
2018,1,31,1,30,0,0,0,0,0,0
2018,1,31,2,30,0,0,0,0,0,0
2018,1,31,3,30,0,0,0,0,0,0
2018,1,31,4,30,0,0,0,0,0,0
2018,1,31,5,30,0,0,0,0,0,0
2018,1,31,6,30,0,0,0,0,0,0
2018,1,31,7,30,15,13,51,26,17,249
2018,1,31,8,30,130,71,288,185,41,699
2018,1,31,9,30,222,142,226,351,54,845
2018,1,31,10,30,316,192,268,480,61,907
2018,1,31,11,30,395,218,335,559,65,936
2018,1,31,12,30,424,219,376,578,65,942
2018,1,31,13,30,416,181,459,537,64,925
2018,1,31,14,30,376,111,616,439,59,882
2018,1,31,15,30,224,103,392,294,50,791
2018,1,31,16,30,89,53,240,124,36,579
2018,1,31,17,30,2,3,29,2,3,29
2018,1,31,18,30,0,0,0,0,0,0
2018,1,31,19,30,0,0,0,0,0,0
2018,1,31,20,30,0,0,0,0,0,0
2018,1,31,21,30,0,0,0,0,0,0
2018,1,31,22,30,0,0,0,0,0,0
2018,1,31,23,30,0,0,0,0,0,0
2018,2,1,0,30,0,0,0,0,0,0
2018,2,1,1,30,0,0,0,0,0,0
2018,2,1,2,30,0,0,0,0,0,0
2018,2,1,3,30,0,0,0,0,0,0
2018,2,1,4,30,0,0,0,0,0,0
2018,2,1,5,30,0,0,0,0,0,0
2018,2,1,6,30,0,0,0,0,0,0
2018,2,1,7,30,17,14,71,26,17,231
2018,2,1,8,30,132,72,285,181,41,668
2018,2,1,9,30,260,127,373,342,53,814
2018,2,1,10,30,350,184,357,470,60,880
2018,2,1,11,30,428,204,421,547,62,912
2018,2,1,12,30,477,175,550,567,62,920
2018,2,1,13,30,461,139,624,527,62,903
2018,2,1,14,30,381,112,619,432,57,862
2018,2,1,15,30,291,50,773,291,50,773
2018,2,1,16,30,125,35,576,125,35,576
2018,2,1,17,30,3,4,32,3,4,32
2018,2,1,18,30,0,0,0,0,0,0
2018,2,1,19,30,0,0,0,0,0,0
2018,2,1,20,30,0,0,0,0,0,0
2018,2,1,21,30,0,0,0,0,0,0
2018,2,1,22,30,0,0,0,0,0,0
2018,2,1,23,30,0,0,0,0,0,0
2018,2,2,0,30,0,0,0,0,0,0
2018,2,2,1,30,0,0,0,0,0,0
2018,2,2,2,30,0,0,0,0,0,0
2018,2,2,3,30,0,0,0,0,0,0
2018,2,2,4,30,0,0,0,0,0,0
2018,2,2,5,30,0,0,0,0,0,0
2018,2,2,6,30,0,0,0,0,0,0
2018,2,2,7,30,20,16,106,28,18,235
2018,2,2,8,30,144,67,362,186,43,672
2018,2,2,9,30,306,94,589,352,56,823
2018,2,2,10,30,401,144,548,483,65,891
2018,2,2,11,30,554,75,894,561,68,920
2018,2,2,12,30,540,110,778,581,70,925
2018,2,2,13,30,541,67,911,541,67,911
2018,2,2,14,30,445,62,873,445,62,873
2018,2,2,15,30,302,53,787,302,53,787
2018,2,2,16,30,132,37,593,132,37,593
2018,2,2,17,30,3,4,33,3,4,33
2018,2,2,18,30,0,0,0,0,0,0
2018,2,2,19,30,0,0,0,0,0,0
2018,2,2,20,30,0,0,0,0,0,0
2018,2,2,21,30,0,0,0,0,0,0
2018,2,2,22,30,0,0,0,0,0,0
2018,2,2,23,30,0,0,0,0,0,0
2018,2,3,0,30,0,0,0,0,0,0
2018,2,3,1,30,0,0,0,0,0,0
2018,2,3,2,30,0,0,0,0,0,0
2018,2,3,3,30,0,0,0,0,0,0
2018,2,3,4,30,0,0,0,0,0,0
2018,2,3,5,30,0,0,0,0,0,0
2018,2,3,6,30,0,0,0,0,0,0
2018,2,3,7,30,29,19,226,29,19,226
2018,2,3,8,30,189,47,660,189,47,660
2018,2,3,9,30,354,59,812,354,59,812
2018,2,3,10,30,484,66,883,484,66,883
2018,2,3,11,30,563,70,914,563,70,914
2018,2,3,12,30,582,69,921,582,69,921
2018,2,3,13,30,541,66,906,541,66,906
2018,2,3,14,30,445,62,864,445,62,864
2018,2,3,15,30,302,53,776,302,53,776
2018,2,3,16,30,133,37,585,133,37,585
2018,2,3,17,30,5,6,60,5,6,60
2018,2,3,18,30,0,0,0,0,0,0
2018,2,3,19,30,0,0,0,0,0,0
2018,2,3,20,30,0,0,0,0,0,0
2018,2,3,21,30,0,0,0,0,0,0
2018,2,3,22,30,0,0,0,0,0,0
2018,2,3,23,30,0,0,0,0,0,0
2018,2,4,0,30,0,0,0,0,0,0
2018,2,4,1,30,0,0,0,0,0,0
2018,2,4,2,30,0,0,0,0,0,0
2018,2,4,3,30,0,0,0,0,0,0
2018,2,4,4,30,0,0,0,0,0,0
2018,2,4,5,30,0,0,0,0,0,0
2018,2,4,6,30,0,0,0,0,0,0
2018,2,4,7,30,28,19,192,33,20,274
2018,2,4,8,30,163,60,471,196,45,688
2018,2,4,9,30,288,113,478,363,57,835
2018,2,4,10,30,434,118,662,494,63,903
2018,2,4,11,30,574,67,932,574,67,932
2018,2,4,12,30,594,69,935,594,69,935
2018,2,4,13,30,553,67,920,553,67,920
2018,2,4,14,30,425,81,769,456,62,880
2018,2,4,15,30,247,101,451,311,54,793
2018,2,4,16,30,96,57,231,138,39,593
2018,2,4,17,30,4,4,28,6,7,61
2018,2,4,18,30,0,0,0,0,0,0
2018,2,4,19,30,0,0,0,0,0,0
2018,2,4,20,30,0,0,0,0,0,0
2018,2,4,21,30,0,0,0,0,0,0
2018,2,4,22,30,0,0,0,0,0,0
2018,2,4,23,30,0,0,0,0,0,0
2018,2,5,0,30,0,0,0,0,0,0
2018,2,5,1,30,0,0,0,0,0,0
2018,2,5,2,30,0,0,0,0,0,0
2018,2,5,3,30,0,0,0,0,0,0
2018,2,5,4,30,0,0,0,0,0,0
2018,2,5,5,30,0,0,0,0,0,0
2018,2,5,6,30,0,0,0,0,0,0
2018,2,5,7,30,9,8,11,33,21,242
2018,2,5,8,30,40,40,0,195,47,664
2018,2,5,9,30,266,137,349,362,57,822
2018,2,5,10,30,464,96,764,494,63,895
2018,2,5,11,30,574,65,928,574,65,928
2018,2,5,12,30,596,65,938,596,65,938
2018,2,5,13,30,556,64,924,556,64,924
2018,2,5,14,30,459,60,883,459,60,883
2018,2,5,15,30,315,53,798,315,53,798
2018,2,5,16,30,143,40,603,143,40,603
2018,2,5,17,30,6,6,66,6,6,66
2018,2,5,18,30,0,0,0,0,0,0
2018,2,5,19,30,0,0,0,0,0,0
2018,2,5,20,30,0,0,0,0,0,0
2018,2,5,21,30,0,0,0,0,0,0
2018,2,5,22,30,0,0,0,0,0,0
2018,2,5,23,30,0,0,0,0,0,0
2018,2,6,0,30,0,0,0,0,0,0
2018,2,6,1,30,0,0,0,0,0,0
2018,2,6,2,30,0,0,0,0,0,0
2018,2,6,3,30,0,0,0,0,0,0
2018,2,6,4,30,0,0,0,0,0,0
2018,2,6,5,30,0,0,0,0,0,0
2018,2,6,6,30,0,0,0,0,0,0
2018,2,6,7,30,39,22,316,39,22,316
2018,2,6,8,30,207,46,711,207,46,711
2018,2,6,9,30,377,57,855,377,57,855
2018,2,6,10,30,510,61,924,510,61,924
2018,2,6,11,30,589,62,954,589,62,954
2018,2,6,12,30,608,64,955,608,64,955
2018,2,6,13,30,566,65,932,566,65,932
2018,2,6,14,30,468,62,890,468,62,890
2018,2,6,15,30,322,54,804,322,54,804
2018,2,6,16,30,148,41,612,148,41,612
2018,2,6,17,30,7,7,70,7,7,70
2018,2,6,18,30,0,0,0,0,0,0
2018,2,6,19,30,0,0,0,0,0,0
2018,2,6,20,30,0,0,0,0,0,0
2018,2,6,21,30,0,0,0,0,0,0
2018,2,6,22,30,0,0,0,0,0,0
2018,2,6,23,30,0,0,0,0,0,0
2018,2,7,0,30,0,0,0,0,0,0
2018,2,7,1,30,0,0,0,0,0,0
2018,2,7,2,30,0,0,0,0,0,0
2018,2,7,3,30,0,0,0,0,0,0
2018,2,7,4,30,0,0,0,0,0,0
2018,2,7,5,30,0,0,0,0,0,0
2018,2,7,6,30,0,0,0,0,0,0
2018,2,7,7,30,39,21,307,39,21,307
2018,2,7,8,30,207,46,700,207,46,700
2018,2,7,9,30,376,58,840,376,58,840
2018,2,7,10,30,509,65,905,509,65,905
2018,2,7,11,30,589,69,934,589,69,934
2018,2,7,12,30,609,70,937,609,70,937
2018,2,7,13,30,567,70,917,567,70,917
2018,2,7,14,30,468,65,875,468,65,875
2018,2,7,15,30,322,56,790,322,56,790
2018,2,7,16,30,150,41,605,150,41,605
2018,2,7,17,30,9,9,96,9,9,96
2018,2,7,18,30,0,0,0,0,0,0
2018,2,7,19,30,0,0,0,0,0,0
2018,2,7,20,30,0,0,0,0,0,0
2018,2,7,21,30,0,0,0,0,0,0
2018,2,7,22,30,0,0,0,0,0,0
2018,2,7,23,30,0,0,0,0,0,0
2018,2,8,0,30,0,0,0,0,0,0
2018,2,8,1,30,0,0,0,0,0,0
2018,2,8,2,30,0,0,0,0,0,0
2018,2,8,3,30,0,0,0,0,0,0
2018,2,8,4,30,0,0,0,0,0,0
2018,2,8,5,30,0,0,0,0,0,0
2018,2,8,6,30,0,0,0,0,0,0
2018,2,8,7,30,26,22,62,42,23,308
2018,2,8,8,30,168,71,412,211,47,702
2018,2,8,9,30,295,128,435,381,57,847
2018,2,8,10,30,515,62,916,515,62,916
2018,2,8,11,30,595,66,943,595,66,943
2018,2,8,12,30,605,77,911,616,67,948
2018,2,8,13,30,574,65,932,574,65,932
2018,2,8,14,30,461,69,843,476,61,892
2018,2,8,15,30,330,53,812,330,53,812
2018,2,8,16,30,153,40,614,156,38,640
2018,2,8,17,30,11,10,122,11,10,122
2018,2,8,18,30,0,0,0,0,0,0
2018,2,8,19,30,0,0,0,0,0,0
2018,2,8,20,30,0,0,0,0,0,0
2018,2,8,21,30,0,0,0,0,0,0
2018,2,8,22,30,0,0,0,0,0,0
2018,2,8,23,30,0,0,0,0,0,0
2018,2,9,0,30,0,0,0,0,0,0
2018,2,9,1,30,0,0,0,0,0,0
2018,2,9,2,30,0,0,0,0,0,0
2018,2,9,3,30,0,0,0,0,0,0
2018,2,9,4,30,0,0,0,0,0,0
2018,2,9,5,30,0,0,0,0,0,0
2018,2,9,6,30,0,0,0,0,0,0
2018,2,9,7,30,30,24,89,45,25,319
2018,2,9,8,30,155,83,301,215,51,689
2018,2,9,9,30,348,93,659,385,64,830
2018,2,9,10,30,408,179,459,518,71,895
2018,2,9,11,30,496,179,560,598,76,922
2018,2,9,12,30,431,258,296,617,79,922
2018,2,9,13,30,391,239,276,575,78,903
2018,2,9,14,30,241,200,88,476,71,863
2018,2,9,15,30,264,111,444,330,61,779
2018,2,9,16,30,117,64,281,156,43,602
2018,2,9,17,30,10,9,75,11,10,101
2018,2,9,18,30,0,0,0,0,0,0
2018,2,9,19,30,0,0,0,0,0,0
2018,2,9,20,30,0,0,0,0,0,0
2018,2,9,21,30,0,0,0,0,0,0
2018,2,9,22,30,0,0,0,0,0,0
2018,2,9,23,30,0,0,0,0,0,0
2018,2,10,0,30,0,0,0,0,0,0
2018,2,10,1,30,0,0,0,0,0,0
2018,2,10,2,30,0,0,0,0,0,0
2018,2,10,3,30,0,0,0,0,0,0
2018,2,10,4,30,0,0,0,0,0,0
2018,2,10,5,30,0,0,0,0,0,0
2018,2,10,6,30,0,0,0,0,0,0
2018,2,10,7,30,30,24,86,49,25,361
2018,2,10,8,30,149,90,243,224,45,737
2018,2,10,9,30,316,121,497,404,54,895
2018,2,10,10,30,462,125,670,547,58,972
2018,2,10,11,30,508,173,588,634,63,1001
2018,2,10,12,30,518,189,560,656,63,1008
2018,2,10,13,30,439,223,389,614,60,997
2018,2,10,14,30,405,141,557,513,59,958
2018,2,10,15,30,334,63,774,360,53,878
2018,2,10,16,30,179,39,729,179,39,729
2018,2,10,17,30,14,12,149,14,12,158
2018,2,10,18,30,0,0,0,0,0,0
2018,2,10,19,30,0,0,0,0,0,0
2018,2,10,20,30,0,0,0,0,0,0
2018,2,10,21,30,0,0,0,0,0,0
2018,2,10,22,30,0,0,0,0,0,0
2018,2,10,23,30,0,0,0,0,0,0
2018,2,11,0,30,0,0,0,0,0,0
2018,2,11,1,30,0,0,0,0,0,0
2018,2,11,2,30,0,0,0,0,0,0
2018,2,11,3,30,0,0,0,0,0,0
2018,2,11,4,30,0,0,0,0,0,0
2018,2,11,5,30,0,0,0,0,0,0
2018,2,11,6,30,0,0,0,0,0,0
2018,2,11,7,30,11,11,0,54,26,392
2018,2,11,8,30,32,32,0,230,50,729
2018,2,11,9,30,51,51,0,401,63,854
2018,2,11,10,30,110,110,0,533,72,907
2018,2,11,11,30,65,65,0,612,78,929
2018,2,11,12,30,159,151,13,630,83,923
2018,2,11,13,30,399,168,413,587,85,897
2018,2,11,14,30,434,128,639,489,77,861
2018,2,11,15,30,342,68,774,342,68,774
2018,2,11,16,30,144,57,447,163,50,578
2018,2,11,17,30,13,12,79,15,13,107
2018,2,11,18,30,0,0,0,0,0,0
2018,2,11,19,30,0,0,0,0,0,0
2018,2,11,20,30,0,0,0,0,0,0
2018,2,11,21,30,0,0,0,0,0,0
2018,2,11,22,30,0,0,0,0,0,0
2018,2,11,23,30,0,0,0,0,0,0
2018,2,12,0,30,0,0,0,0,0,0
2018,2,12,1,30,0,0,0,0,0,0
2018,2,12,2,30,0,0,0,0,0,0
2018,2,12,3,30,0,0,0,0,0,0
2018,2,12,4,30,0,0,0,0,0,0
2018,2,12,5,30,0,0,0,0,0,0
2018,2,12,6,30,0,0,0,0,0,0
2018,2,12,7,30,40,28,164,56,26,391
2018,2,12,8,30,232,50,726,234,48,741
2018,2,12,9,30,410,61,872,410,61,872
2018,2,12,10,30,547,71,928,547,71,928
2018,2,12,11,30,622,83,930,630,76,955
2018,2,12,12,30,454,260,324,652,78,961
2018,2,12,13,30,594,93,888,611,78,945
2018,2,12,14,30,441,129,646,508,73,901
2018,2,12,15,30,357,65,815,357,65,815
2018,2,12,16,30,175,48,634,175,48,634
2018,2,12,17,30,17,14,136,17,14,136
2018,2,12,18,30,0,0,0,0,0,0
2018,2,12,19,30,0,0,0,0,0,0
2018,2,12,20,30,0,0,0,0,0,0
2018,2,12,21,30,0,0,0,0,0,0
2018,2,12,22,30,0,0,0,0,0,0
2018,2,12,23,30,0,0,0,0,0,0
2018,2,13,0,30,0,0,0,0,0,0
2018,2,13,1,30,0,0,0,0,0,0
2018,2,13,2,30,0,0,0,0,0,0
2018,2,13,3,30,0,0,0,0,0,0
2018,2,13,4,30,0,0,0,0,0,0
2018,2,13,5,30,0,0,0,0,0,0
2018,2,13,6,30,0,0,0,0,0,0
2018,2,13,7,30,63,26,462,63,26,462
2018,2,13,8,30,248,47,790,248,47,790
2018,2,13,9,30,427,58,913,427,58,913
2018,2,13,10,30,563,64,965,563,64,965
2018,2,13,11,30,645,68,987,645,68,987
2018,2,13,12,30,666,73,985,666,73,985
2018,2,13,13,30,619,75,955,619,75,955
2018,2,13,14,30,516,72,910,516,72,910
2018,2,13,15,30,364,65,825,364,65,825
2018,2,13,16,30,179,50,634,179,50,634
2018,2,13,17,30,16,13,115,18,15,137
2018,2,13,18,30,0,0,0,0,0,0
2018,2,13,19,30,0,0,0,0,0,0
2018,2,13,20,30,0,0,0,0,0,0
2018,2,13,21,30,0,0,0,0,0,0
2018,2,13,22,30,0,0,0,0,0,0
2018,2,13,23,30,0,0,0,0,0,0
2018,2,14,0,30,0,0,0,0,0,0
2018,2,14,1,30,0,0,0,0,0,0
2018,2,14,2,30,0,0,0,0,0,0
2018,2,14,3,30,0,0,0,0,0,0
2018,2,14,4,30,0,0,0,0,0,0
2018,2,14,5,30,0,0,0,0,0,0
2018,2,14,6,30,0,0,0,0,0,0
2018,2,14,7,30,5,5,0,60,30,364
2018,2,14,8,30,19,19,1,237,54,707
2018,2,14,9,30,218,172,113,414,66,851
2018,2,14,10,30,376,222,295,551,72,918
2018,2,14,11,30,352,257,161,634,76,947
2018,2,14,12,30,427,269,260,655,79,948
2018,2,14,13,30,467,217,436,612,81,926
2018,2,14,14,30,511,76,885,511,76,885
2018,2,14,15,30,360,66,800,360,66,800
2018,2,14,16,30,179,51,616,179,51,616
2018,2,14,17,30,19,15,138,19,15,138
2018,2,14,18,30,0,0,0,0,0,0
2018,2,14,19,30,0,0,0,0,0,0
2018,2,14,20,30,0,0,0,0,0,0
2018,2,14,21,30,0,0,0,0,0,0
2018,2,14,22,30,0,0,0,0,0,0
2018,2,14,23,30,0,0,0,0,0,0
2018,2,15,0,30,0,0,0,0,0,0
2018,2,15,1,30,0,0,0,0,0,0
2018,2,15,2,30,0,0,0,0,0,0
2018,2,15,3,30,0,0,0,0,0,0
2018,2,15,4,30,0,0,0,0,0,0
2018,2,15,5,30,0,0,0,0,0,0
2018,2,15,6,30,0,0,0,0,0,0
2018,2,15,7,30,71,29,484,71,28,496
2018,2,15,8,30,261,48,808,261,48,808
2018,2,15,9,30,442,58,928,442,58,928
2018,2,15,10,30,577,64,974,577,64,974
2018,2,15,11,30,660,67,998,660,67,998
2018,2,15,12,30,678,69,995,678,69,995
2018,2,15,13,30,634,69,977,634,69,977
2018,2,15,14,30,530,64,938,530,64,938
2018,2,15,15,30,377,56,864,377,56,864
2018,2,15,16,30,193,44,703,193,44,703
2018,2,15,17,30,22,16,197,23,16,213
2018,2,15,18,30,0,0,0,0,0,0
2018,2,15,19,30,0,0,0,0,0,0
2018,2,15,20,30,0,0,0,0,0,0
2018,2,15,21,30,0,0,0,0,0,0
2018,2,15,22,30,0,0,0,0,0,0
2018,2,15,23,30,0,0,0,0,0,0
2018,2,16,0,30,0,0,0,0,0,0
2018,2,16,1,30,0,0,0,0,0,0
2018,2,16,2,30,0,0,0,0,0,0
2018,2,16,3,30,0,0,0,0,0,0
2018,2,16,4,30,0,0,0,0,0,0
2018,2,16,5,30,0,0,0,0,0,0
2018,2,16,6,30,0,0,0,0,0,0
2018,2,16,7,30,66,32,370,68,30,411
2018,2,16,8,30,249,53,731,249,53,731
2018,2,16,9,30,425,66,858,425,66,858
2018,2,16,10,30,561,73,918,561,73,918
2018,2,16,11,30,641,77,942,641,77,942
2018,2,16,12,30,660,78,944,660,78,944
2018,2,16,13,30,602,89,880,616,77,924
2018,2,16,14,30,514,72,883,514,72,883
2018,2,16,15,30,340,78,697,366,64,805
2018,2,16,16,30,187,47,647,187,47,647
2018,2,16,17,30,23,17,167,24,17,195
2018,2,16,18,30,0,0,0,0,0,0
2018,2,16,19,30,0,0,0,0,0,0
2018,2,16,20,30,0,0,0,0,0,0
2018,2,16,21,30,0,0,0,0,0,0
2018,2,16,22,30,0,0,0,0,0,0
2018,2,16,23,30,0,0,0,0,0,0
2018,2,17,0,30,0,0,0,0,0,0
2018,2,17,1,30,0,0,0,0,0,0
2018,2,17,2,30,0,0,0,0,0,0
2018,2,17,3,30,0,0,0,0,0,0
2018,2,17,4,30,0,0,0,0,0,0
2018,2,17,5,30,0,0,0,0,0,0
2018,2,17,6,30,0,0,0,0,0,0
2018,2,17,7,30,70,31,412,70,31,412
2018,2,17,8,30,249,54,717,249,54,717
2018,2,17,9,30,423,66,845,423,66,845
2018,2,17,10,30,559,71,910,559,71,910
2018,2,17,11,30,639,76,933,639,76,933
2018,2,17,12,30,659,79,934,659,79,934
2018,2,17,13,30,615,78,913,615,78,913
2018,2,17,14,30,513,75,866,513,75,866
2018,2,17,15,30,365,68,783,365,68,783
2018,2,17,16,30,125,70,250,186,51,613
2018,2,17,17,30,15,13,53,25,18,181
2018,2,17,18,30,0,0,0,0,0,0
2018,2,17,19,30,0,0,0,0,0,0
2018,2,17,20,30,0,0,0,0,0,0
2018,2,17,21,30,0,0,0,0,0,0
2018,2,17,22,30,0,0,0,0,0,0
2018,2,17,23,30,0,0,0,0,0,0
2018,2,18,0,30,0,0,0,0,0,0
2018,2,18,1,30,0,0,0,0,0,0
2018,2,18,2,30,0,0,0,0,0,0
2018,2,18,3,30,0,0,0,0,0,0
2018,2,18,4,30,0,0,0,0,0,0
2018,2,18,5,30,0,0,0,0,0,0
2018,2,18,6,30,0,0,0,0,0,0
2018,2,18,7,30,72,35,367,72,35,367
